model,dataset,precision,image_id,top1_prob,top2_prob,top_diff,top1_class,top2_class
swin_base_patch4_window7_224,imagenet,fp32,23632,0.8425132036209106,0.024127094075083733,0.8183861095458269,548,598
swin_base_patch4_window7_224,imagenet,fp32,18086,0.8110541105270386,0.03389059752225876,0.7771635130047798,412,637
swin_base_patch4_window7_224,imagenet,fp32,39254,0.9027453660964966,0.0071183242835104465,0.8956270418129861,920,919
swin_base_patch4_window7_224,imagenet,fp32,28399,0.7381333708763123,0.06994780153036118,0.6681855693459511,660,705
swin_base_patch4_window7_224,imagenet,fp32,9805,0.6642131805419922,0.048482272773981094,0.6157309077680111,221,206
swin_base_patch4_window7_224,imagenet,fp32,29415,0.8305836319923401,0.005615075584501028,0.8249685564078391,684,902
swin_base_patch4_window7_224,imagenet,fp32,38525,0.3577589988708496,0.22193771600723267,0.13582128286361694,902,488
swin_base_patch4_window7_224,imagenet,fp32,42093,0.4534452259540558,0.4346192479133606,0.01882597804069519,987,998
swin_base_patch4_window7_224,imagenet,fp32,36656,0.9216259717941284,0.0012540256138890982,0.9203719461802393,857,831
swin_base_patch4_window7_224,imagenet,fp32,28326,0.8647691011428833,0.010365034453570843,0.8544040666893125,658,911
swin_base_patch4_window7_224,imagenet,fp32,9221,0.900412917137146,0.014707776717841625,0.8857051404193044,208,207
swin_base_patch4_window7_224,imagenet,fp32,13211,0.8785518407821655,0.016384871676564217,0.8621669691056013,301,304
swin_base_patch4_window7_224,imagenet,fp32,32804,0.8745914697647095,0.014887738972902298,0.8597037307918072,764,413
swin_base_patch4_window7_224,imagenet,fp32,40720,0.8153015375137329,0.003972465638071299,0.8113290718756616,954,950
swin_base_patch4_window7_224,imagenet,fp32,9196,0.8724364042282104,0.032858651131391525,0.8395777530968189,208,234
swin_base_patch4_window7_224,imagenet,fp32,34549,0.8842735290527344,0.00178047688677907,0.8824930521659553,805,768
swin_base_patch4_window7_224,imagenet,fp32,26956,0.9144500494003296,0.0006536423461511731,0.9137964070541784,625,536
swin_base_patch4_window7_224,imagenet,fp32,39347,0.7970607876777649,0.002490114187821746,0.7945706734899431,922,908
swin_base_patch4_window7_224,imagenet,fp32,14240,0.8881335854530334,0.0030875562224537134,0.8850460292305797,324,318
swin_base_patch4_window7_224,imagenet,fp32,28617,0.910724401473999,0.0038941185921430588,0.906830282881856,666,659
swin_base_patch4_window7_224,imagenet,fp32,38345,0.918452799320221,0.0027397493831813335,0.9157130499370396,897,797
swin_base_patch4_window7_224,imagenet,fp32,4406,0.8877092003822327,0.0026438222266733646,0.8850653781555593,99,97
swin_base_patch4_window7_224,imagenet,fp32,3807,0.8410090804100037,0.0012530334061011672,0.8397560470039025,87,88
swin_base_patch4_window7_224,imagenet,fp32,2541,0.8876520395278931,0.002869824878871441,0.8847822146490216,57,60
swin_base_patch4_window7_224,imagenet,fp32,38123,0.7948803901672363,0.05141276493668556,0.7434676252305508,892,409
swin_base_patch4_window7_224,imagenet,fp32,16721,0.8706572651863098,0.048545826226472855,0.822111438959837,380,377
swin_base_patch4_window7_224,imagenet,fp32,29672,0.40828463435173035,0.31508463621139526,0.09319999814033508,690,346
swin_base_patch4_window7_224,imagenet,fp32,20253,0.9532877206802368,0.001288285362534225,0.9519994353177026,464,531
swin_base_patch4_window7_224,imagenet,fp32,19861,0.9308948516845703,0.0024289411958307028,0.9284659104887396,454,917
swin_base_patch4_window7_224,imagenet,fp32,9244,0.8829272389411926,0.008984162472188473,0.8739430764690042,209,206
swin_base_patch4_window7_224,imagenet,fp32,7422,0.6854044795036316,0.0686202347278595,0.6167842447757721,165,236
swin_base_patch4_window7_224,imagenet,fp32,41025,0.5152653455734253,0.12371765077114105,0.39154769480228424,960,415
swin_base_patch4_window7_224,imagenet,fp32,10867,0.5748411417007446,0.08312571793794632,0.4917154237627983,247,999
swin_base_patch4_window7_224,imagenet,fp32,23004,0.8676192760467529,0.002791674342006445,0.8648276017047465,533,443
swin_base_patch4_window7_224,imagenet,fp32,41370,0.6573784947395325,0.08183099329471588,0.5755475014448166,969,544
swin_base_patch4_window7_224,imagenet,fp32,39353,0.7685855627059937,0.06557738780975342,0.7030081748962402,922,921
swin_base_patch4_window7_224,imagenet,fp32,36409,0.6266828179359436,0.16933801770210266,0.45734480023384094,851,782
swin_base_patch4_window7_224,imagenet,fp32,28352,0.9050153493881226,0.02365146204829216,0.8813638873398304,659,809
swin_base_patch4_window7_224,imagenet,fp32,16846,0.8855622410774231,0.004540369380265474,0.8810218716971576,384,383
swin_base_patch4_window7_224,imagenet,fp32,39673,0.8895124197006226,0.0033421830739825964,0.88617023662664,930,415
swin_base_patch4_window7_224,imagenet,fp32,10162,0.6431788206100464,0.11630641669034958,0.5268724039196968,230,231
swin_base_patch4_window7_224,imagenet,fp32,12037,0.8464646935462952,0.0017598826671019197,0.8447048108791932,274,277
swin_base_patch4_window7_224,imagenet,fp32,42471,0.8549723029136658,0.0013527044793590903,0.8536195984343067,995,947
swin_base_patch4_window7_224,imagenet,fp32,41345,0.827301025390625,0.00598321994766593,0.8213178054429591,969,891
swin_base_patch4_window7_224,imagenet,fp32,23356,0.7068228125572205,0.05986619368195534,0.6469566188752651,541,420
swin_base_patch4_window7_224,imagenet,fp32,33175,0.9199286699295044,0.0014613886596634984,0.9184672812698409,773,855
swin_base_patch4_window7_224,imagenet,fp32,9015,0.9101997017860413,0.0040321797132492065,0.906167522072792,203,199
swin_base_patch4_window7_224,imagenet,fp32,8332,0.6759878993034363,0.1125153973698616,0.5634725019335747,187,193
swin_base_patch4_window7_224,imagenet,fp32,16031,0.8874906897544861,0.0004025503003504127,0.8870881394541357,364,376
swin_base_patch4_window7_224,imagenet,fp32,6298,0.9124428629875183,0.001242299797013402,0.9112005631905049,140,142
swin_base_patch4_window7_224,imagenet,fp32,42057,0.8837119936943054,0.00025221946998499334,0.8834597742243204,986,993
swin_base_patch4_window7_224,imagenet,fp32,16955,0.9013943076133728,0.0008504001889377832,0.900543907424435,387,358
swin_base_patch4_window7_224,imagenet,fp32,28873,0.7417951822280884,0.1575118601322174,0.584283322095871,671,518
swin_base_patch4_window7_224,imagenet,fp32,32867,0.8947482109069824,0.0008209167281165719,0.8939272941788658,766,859
swin_base_patch4_window7_224,imagenet,fp32,40910,0.8174572587013245,0.05164274573326111,0.7658145129680634,958,515
swin_base_patch4_window7_224,imagenet,fp32,18702,0.4752498269081116,0.09080518782138824,0.3844446390867233,427,653
swin_base_patch4_window7_224,imagenet,fp32,8629,0.9785828590393066,0.001777603873051703,0.9768052551662549,194,175
swin_base_patch4_window7_224,imagenet,fp32,38515,0.921241819858551,0.0005765300011262298,0.9206652898574248,902,720
swin_base_patch4_window7_224,imagenet,fp32,21254,0.611956000328064,0.32455766201019287,0.2873983383178711,490,488
swin_base_patch4_window7_224,imagenet,fp32,5866,0.8845589756965637,0.01254396140575409,0.8720150142908096,131,132
swin_base_patch4_window7_224,imagenet,fp32,2197,0.9377981424331665,0.0007369149825535715,0.9370612274506129,49,50
swin_base_patch4_window7_224,imagenet,fp32,14050,0.6730518937110901,0.19736972451210022,0.47568216919898987,320,319
swin_base_patch4_window7_224,imagenet,fp32,26604,0.539923369884491,0.06358085572719574,0.4763425141572952,615,465
swin_base_patch4_window7_224,imagenet,fp32,39780,0.8509131073951721,0.001984968315809965,0.8489281390793622,932,960
swin_base_patch4_window7_224,imagenet,fp32,1283,0.8851969838142395,0.011895348317921162,0.8733016354963183,27,26
swin_base_patch4_window7_224,imagenet,fp32,36482,0.9165744185447693,0.0032320681493729353,0.9133423503953964,853,449
swin_base_patch4_window7_224,imagenet,fp32,6105,0.8790708184242249,0.000941603968385607,0.8781292144558392,136,8
swin_base_patch4_window7_224,imagenet,fp32,19537,0.7588979005813599,0.015208037570118904,0.743689863011241,447,628
swin_base_patch4_window7_224,imagenet,fp32,35287,0.8800486326217651,0.0032914145849645138,0.8767572180368006,823,617
swin_base_patch4_window7_224,imagenet,fp32,26654,0.7337399125099182,0.03062499314546585,0.7031149193644524,616,979
swin_base_patch4_window7_224,imagenet,fp32,31534,0.8600912094116211,0.0020848982967436314,0.8580063111148775,734,656
swin_base_patch4_window7_224,imagenet,fp32,36130,0.725684642791748,0.07621656358242035,0.6494680792093277,844,771
swin_base_patch4_window7_224,imagenet,fp32,12977,0.8671389222145081,0.002238381886854768,0.8649005403276533,296,294
swin_base_patch4_window7_224,imagenet,fp32,420,0.9123387336730957,0.0009063821053132415,0.9114323515677825,9,134
swin_base_patch4_window7_224,imagenet,fp32,3484,0.9203824996948242,0.001220301492139697,0.9191621982026845,80,7
swin_base_patch4_window7_224,imagenet,fp32,2325,0.907829999923706,0.002190281404182315,0.9056397185195237,51,698
swin_base_patch4_window7_224,imagenet,fp32,5041,0.8581750392913818,0.007098005153238773,0.8510770341381431,113,112
swin_base_patch4_window7_224,imagenet,fp32,11505,0.9157735109329224,0.002624252811074257,0.9131492581218481,261,174
swin_base_patch4_window7_224,imagenet,fp32,28,0.856643795967102,0.0009984191274270415,0.855645376839675,0,390
swin_base_patch4_window7_224,imagenet,fp32,5786,0.9204200506210327,0.0003030657535418868,0.9201169848674908,130,144
swin_base_patch4_window7_224,imagenet,fp32,21167,0.8065075874328613,0.05723215267062187,0.7492754347622395,487,590
swin_base_patch4_window7_224,imagenet,fp32,22406,0.8884174227714539,0.00784639734774828,0.8805710254237056,518,678
swin_base_patch4_window7_224,imagenet,fp32,11556,0.8571032285690308,0.020403875038027763,0.836699353531003,262,154
swin_base_patch4_window7_224,imagenet,fp32,11826,0.8204920887947083,0.06477530300617218,0.7557167857885361,269,271
swin_base_patch4_window7_224,imagenet,fp32,36294,0.6892520189285278,0.10808198899030685,0.581170029938221,849,505
swin_base_patch4_window7_224,imagenet,fp32,25960,0.9488710165023804,0.005884354468435049,0.9429866620339453,601,689
swin_base_patch4_window7_224,imagenet,fp32,42558,0.43622133135795593,0.3772938847541809,0.058927446603775024,997,994
swin_base_patch4_window7_224,imagenet,fp32,18224,0.852882444858551,0.029980046674609184,0.8229023981839418,416,602
swin_base_patch4_window7_224,imagenet,fp32,15123,0.8751764893531799,0.013492973521351814,0.8616835158318281,343,342
swin_base_patch4_window7_224,imagenet,fp32,20284,0.862332284450531,0.010761702433228493,0.8515705820173025,465,461
swin_base_patch4_window7_224,imagenet,fp32,7418,0.5847476720809937,0.2682670056819916,0.3164806663990021,165,234
swin_base_patch4_window7_224,imagenet,fp32,37404,0.9244911670684814,0.0040430123917758465,0.9204481546767056,875,513
swin_base_patch4_window7_224,imagenet,fp32,3298,0.8490952849388123,0.002341357059776783,0.8467539278790355,75,73
swin_base_patch4_window7_224,imagenet,fp32,25973,0.9064094424247742,0.012231376022100449,0.8941780664026737,602,702
swin_base_patch4_window7_224,imagenet,fp32,6590,0.9036492109298706,0.0022999371867626905,0.9013492737431079,146,143
swin_base_patch4_window7_224,imagenet,fp32,13892,0.9069532155990601,0.029351670295000076,0.87760154530406,317,316
swin_base_patch4_window7_224,imagenet,fp32,4146,0.8679256439208984,0.025035632774233818,0.8428900111466646,94,95
swin_base_patch4_window7_224,imagenet,fp32,27675,0.8125165700912476,0.02838071435689926,0.7841358557343483,642,494
swin_base_patch4_window7_224,imagenet,fp32,25082,0.9331731796264648,0.0007482972578145564,0.9324248823686503,580,738
swin_base_patch4_window7_224,imagenet,fp32,5256,0.7181283235549927,0.12282611429691315,0.5953022092580795,118,121
swin_base_patch4_window7_224,imagenet,fp32,6621,0.7610066533088684,0.08714992552995682,0.6738567277789116,147,148
swin_base_patch4_window7_224,imagenet,fp32,21772,0.814227819442749,0.027906177565455437,0.7863216418772936,503,827
swin_base_patch4_window7_224,imagenet,fp32,13575,0.7106696367263794,0.021777702495455742,0.6888919342309237,310,988
swin_base_patch4_window7_224,imagenet,fp32,38774,0.6912359595298767,0.08734720200300217,0.6038887575268745,908,404
swin_base_patch4_window7_224,imagenet,fp32,24072,0.5030149221420288,0.3229299485683441,0.1800849735736847,558,902
swin_base_patch4_window7_224,imagenet,fp32,32464,0.9181665182113647,0.005829579196870327,0.9123369390144944,756,427
swin_base_patch4_window7_224,imagenet,fp32,36702,0.8777077198028564,0.0018095963168889284,0.8758981234859675,858,825
swin_base_patch4_window7_224,imagenet,fp32,37148,0.7860884070396423,0.023360153660178185,0.7627282533794641,869,568
swin_base_patch4_window7_224,imagenet,fp32,41031,0.3033144474029541,0.29437926411628723,0.00893518328666687,961,567
swin_base_patch4_window7_224,imagenet,fp32,40870,0.9033393859863281,0.0008687548106536269,0.9024706311756745,957,950
swin_base_patch4_window7_224,imagenet,fp32,10664,0.8990377187728882,0.006742773111909628,0.8922949456609786,242,243
swin_base_patch4_window7_224,imagenet,fp32,8287,0.9134843349456787,0.024901404976844788,0.8885829299688339,186,434
swin_base_patch4_window7_224,imagenet,fp32,30295,0.8707118034362793,0.057093001902103424,0.8136188015341759,705,829
swin_base_patch4_window7_224,imagenet,fp32,16560,0.913923442363739,0.0005176770500838757,0.9134057653136551,376,371
swin_base_patch4_window7_224,imagenet,fp32,7252,0.8933092355728149,0.005834211129695177,0.8874750244431198,161,163
swin_base_patch4_window7_224,imagenet,fp32,3106,0.8876230716705322,0.0014027249999344349,0.8862203466705978,71,79
swin_base_patch4_window7_224,imagenet,fp32,15852,0.9015255570411682,0.001498971483670175,0.900026585557498,361,362
swin_base_patch4_window7_224,imagenet,fp32,9049,0.8959247469902039,0.02194238267838955,0.8739823643118143,204,155
swin_base_patch4_window7_224,imagenet,fp32,20576,0.9124269485473633,0.004589635878801346,0.9078373126685619,472,693
swin_base_patch4_window7_224,imagenet,fp32,639,0.8945012092590332,0.000627795874606818,0.8938734133844264,13,20
swin_base_patch4_window7_224,imagenet,fp32,39697,0.40704894065856934,0.08381196856498718,0.32323697209358215,931,714
swin_base_patch4_window7_224,imagenet,fp32,40802,0.8936848640441895,0.0005318422918207943,0.8931530217523687,955,956
swin_base_patch4_window7_224,imagenet,fp32,40577,0.8776006102561951,0.007689519785344601,0.8699110904708505,951,950
swin_base_patch4_window7_224,imagenet,fp32,17056,0.9033235907554626,0.007434725761413574,0.8958888649940491,389,395
swin_base_patch4_window7_224,imagenet,fp32,42607,0.3002200126647949,0.17897291481494904,0.12124709784984589,999,686
swin_base_patch4_window7_224,imagenet,fp32,6635,0.8503237366676331,0.005900210235267878,0.8444235264323652,147,34
swin_base_patch4_window7_224,imagenet,fp32,7163,0.8450106978416443,0.04433858394622803,0.8006721138954163,159,243
swin_base_patch4_window7_224,imagenet,fp32,3828,0.8761687874794006,0.0025931084528565407,0.8735756790265441,87,725
swin_base_patch4_window7_224,imagenet,fp32,18104,0.4759376049041748,0.39709344506263733,0.07884415984153748,413,764
swin_base_patch4_window7_224,imagenet,fp32,22036,0.8857300877571106,0.004114332143217325,0.8816157556138933,509,582
swin_base_patch4_window7_224,imagenet,fp32,35607,0.8139061331748962,0.021960673853754997,0.7919454593211412,831,885
swin_base_patch4_window7_224,imagenet,fp32,34807,0.8995726108551025,0.0016938727349042892,0.8978787381201982,812,404
swin_base_patch4_window7_224,imagenet,fp32,20661,0.8756710290908813,0.010729262605309486,0.8649417664855719,474,452
swin_base_patch4_window7_224,imagenet,fp32,16275,0.8780410885810852,0.007098586298525333,0.8709425022825599,370,380
swin_base_patch4_window7_224,imagenet,fp32,33166,0.8664358854293823,0.0017787307733669877,0.8646571546560153,772,855
swin_base_patch4_window7_224,imagenet,fp32,41428,0.8886731266975403,0.0012503283796831965,0.8874227983178571,971,417
swin_base_patch4_window7_224,imagenet,fp32,22100,0.8787004351615906,0.04178231582045555,0.836918119341135,511,817
swin_base_patch4_window7_224,imagenet,fp32,37063,0.9349438548088074,0.002390313660725951,0.9325535411480814,867,675
swin_base_patch4_window7_224,imagenet,fp32,5361,0.591303825378418,0.2305559664964676,0.3607478588819504,120,119
swin_base_patch4_window7_224,imagenet,fp32,40551,0.7249944806098938,0.12818171083927155,0.5968127697706223,950,957
swin_base_patch4_window7_224,imagenet,fp32,33422,0.8536899089813232,0.004755071830004454,0.8489348371513188,779,468
swin_base_patch4_window7_224,imagenet,fp32,42002,0.9155595898628235,0.001413226593285799,0.9141463632695377,985,738
swin_base_patch4_window7_224,imagenet,fp32,35943,0.9328065514564514,0.0036972833331674337,0.929109268123284,839,718
swin_base_patch4_window7_224,imagenet,fp32,11335,0.9220420122146606,0.0026281250175088644,0.9194138871971518,258,279
swin_base_patch4_window7_224,imagenet,fp32,30729,0.28759145736694336,0.12288521230220795,0.1647062450647354,715,830
swin_base_patch4_window7_224,imagenet,fp32,21619,0.9414166808128357,0.0005618837312795222,0.9408547970815562,498,694
swin_base_patch4_window7_224,imagenet,fp32,1728,0.8993749022483826,0.0028031235560774803,0.8965717786923051,38,41
swin_base_patch4_window7_224,imagenet,fp32,4677,0.9190316200256348,0.003977818414568901,0.9150538016110659,105,106
swin_base_patch4_window7_224,imagenet,fp32,22622,0.6252903938293457,0.27790367603302,0.3473867177963257,523,851
swin_base_patch4_window7_224,imagenet,fp32,1962,0.6982782483100891,0.052559927105903625,0.6457183212041855,43,46
swin_base_patch4_window7_224,imagenet,fp32,35626,0.9514157772064209,0.00213675107806921,0.9492790261283517,831,892
swin_base_patch4_window7_224,imagenet,fp32,36561,0.9027543067932129,0.003570489352568984,0.8991838174406439,855,773
swin_base_patch4_window7_224,imagenet,fp32,25830,0.7590223550796509,0.028279174119234085,0.7307431809604168,598,745
swin_base_patch4_window7_224,imagenet,fp32,13004,0.917687714099884,0.0035876452457159758,0.9141000688541681,296,279
swin_base_patch4_window7_224,imagenet,fp32,8359,0.4863208830356598,0.1863236427307129,0.2999972403049469,188,202
swin_base_patch4_window7_224,imagenet,fp32,15867,0.844970166683197,0.005846039392054081,0.8391241272911429,361,918
swin_base_patch4_window7_224,imagenet,fp32,17675,0.9060482382774353,0.003878902643918991,0.9021693356335163,403,895
swin_base_patch4_window7_224,imagenet,fp32,2185,0.88702791929245,0.005064841825515032,0.8819630774669349,48,45
swin_base_patch4_window7_224,imagenet,fp32,19673,0.9700680375099182,0.0019491193816065788,0.9681189181283116,450,803
swin_base_patch4_window7_224,imagenet,fp32,41064,0.8866287469863892,0.006437080446630716,0.8801916665397584,962,923
swin_base_patch4_window7_224,imagenet,fp32,37153,0.8975117802619934,0.011568748392164707,0.8859430318698287,869,834
swin_base_patch4_window7_224,imagenet,fp32,32133,0.8787128925323486,0.0009481572778895497,0.8777647352544591,749,456
swin_base_patch4_window7_224,imagenet,fp32,7594,0.800135612487793,0.10397964715957642,0.6961559653282166,170,177
swin_base_patch4_window7_224,imagenet,fp32,15914,0.8125436305999756,0.0031960387714207172,0.8093475918285549,362,358
swin_base_patch4_window7_224,imagenet,fp32,2462,0.8719390034675598,0.029612286016345024,0.8423267174512148,55,59
swin_base_patch4_window7_224,imagenet,fp32,28044,0.2535962760448456,0.2281719148159027,0.02542436122894287,651,859
swin_base_patch4_window7_224,imagenet,fp32,28926,0.8255622386932373,0.005476333666592836,0.8200859050266445,672,797
swin_base_patch4_window7_224,imagenet,fp32,38184,0.48084530234336853,0.17825661599636078,0.30258868634700775,893,709
swin_base_patch4_window7_224,imagenet,fp32,1045,0.8899562358856201,0.0013217809610068798,0.8886344549246132,22,21
swin_base_patch4_window7_224,imagenet,fp32,40013,0.9038645029067993,0.0016820328310132027,0.9021824700757861,937,938
swin_base_patch4_window7_224,imagenet,fp32,31704,0.4913211464881897,0.3573823869228363,0.1339387595653534,738,580
swin_base_patch4_window7_224,imagenet,fp32,30481,0.928597092628479,0.0013465451775118709,0.9272505474509671,710,695
swin_base_patch4_window7_224,imagenet,fp32,12642,0.8605148792266846,0.026260117068886757,0.8342547621577978,289,288
swin_base_patch4_window7_224,imagenet,fp32,2340,0.9042623043060303,0.001608639257028699,0.9026536650490016,52,53
swin_base_patch4_window7_224,imagenet,fp32,34296,0.5395488142967224,0.32669317722320557,0.21285563707351685,799,789
swin_base_patch4_window7_224,imagenet,fp32,29523,0.8707904815673828,0.0006416410906240344,0.8701488404767588,687,854
swin_base_patch4_window7_224,imagenet,fp32,10847,0.871954619884491,0.0032286683563143015,0.8687259515281767,246,159
swin_base_patch4_window7_224,imagenet,fp32,31662,0.5595269203186035,0.08326692134141922,0.4762599989771843,737,692
swin_base_patch4_window7_224,imagenet,fp32,35422,0.8037555813789368,0.05470796674489975,0.749047614634037,826,409
swin_base_patch4_window7_224,imagenet,fp32,2320,0.9051120281219482,0.0006715929484926164,0.9044404351734556,51,345
swin_base_patch4_window7_224,imagenet,fp32,32236,0.6099666953086853,0.26725247502326965,0.34271422028541565,751,479
swin_base_patch4_window7_224,imagenet,fp32,33007,0.8532835245132446,0.0034580181818455458,0.8498255063313991,769,778
swin_base_patch4_window7_224,imagenet,fp32,17265,0.8023954629898071,0.04495590925216675,0.7574395537376404,393,108
swin_base_patch4_window7_224,imagenet,fp32,12623,0.834712028503418,0.06973093003034592,0.764981098473072,288,290
swin_base_patch4_window7_224,imagenet,fp32,29117,0.7180957794189453,0.12750613689422607,0.5905896425247192,677,783
swin_base_patch4_window7_224,imagenet,fp32,10436,0.8680146336555481,0.011738727800548077,0.856275905855,236,178
swin_base_patch4_window7_224,imagenet,fp32,8795,0.757732093334198,0.08749379962682724,0.6702382937073708,198,196
swin_base_patch4_window7_224,imagenet,fp32,675,0.8828789591789246,0.0005684957723133266,0.8823104634066112,14,11
swin_base_patch4_window7_224,imagenet,fp32,32151,0.6003538966178894,0.016479317098855972,0.5838745795190334,749,456
swin_base_patch4_window7_224,imagenet,fp32,21431,0.7211096882820129,0.0371830016374588,0.6839266866445541,494,580
swin_base_patch4_window7_224,imagenet,fp32,12612,0.8237596154212952,0.020193230360746384,0.8035663850605488,288,290
swin_base_patch4_window7_224,imagenet,fp32,39835,0.9047442674636841,0.012104230001568794,0.8926400374621153,934,933
swin_base_patch4_window7_224,imagenet,fp32,3317,0.7056188583374023,0.004638040903955698,0.7009808174334466,76,77
swin_base_patch4_window7_224,imagenet,fp32,288,0.9011794328689575,0.014087443239986897,0.8870919896289706,6,5
swin_base_patch4_window7_224,imagenet,fp32,40680,0.8905858397483826,0.002620730549097061,0.8879651091992855,953,954
swin_base_patch4_window7_224,imagenet,fp32,7410,0.500027060508728,0.2544466555118561,0.24558040499687195,165,236
swin_base_patch4_window7_224,imagenet,fp32,18696,0.6565849781036377,0.22854100167751312,0.4280439764261246,427,756
swin_base_patch4_window7_224,imagenet,fp32,24618,0.9174890518188477,0.001723996363580227,0.9157650554552674,570,691
swin_base_patch4_window7_224,imagenet,fp32,16574,0.8764628171920776,0.031595900654792786,0.8448669165372849,377,380
swin_base_patch4_window7_224,imagenet,fp32,4940,0.912636935710907,0.00039239870966412127,0.9122445370012429,111,712
swin_base_patch4_window7_224,imagenet,fp32,33415,0.7859834432601929,0.025671763345599174,0.7603116799145937,778,406
swin_base_patch4_window7_224,imagenet,fp32,7999,0.9454309344291687,0.014365176670253277,0.9310657577589154,179,180
swin_base_patch4_window7_224,imagenet,fp32,26184,0.8931363224983215,0.0007737145642749965,0.8923626079340465,606,711
swin_base_patch4_window7_224,imagenet,fp32,37197,0.8138701319694519,0.014256210066378117,0.7996139219030738,870,452
swin_base_patch4_window7_224,imagenet,fp32,24017,0.76876300573349,0.03343703970313072,0.7353259660303593,557,733
swin_base_patch4_window7_224,imagenet,fp32,16132,0.9153948426246643,0.002933715470135212,0.9124611271545291,366,367
swin_base_patch4_window7_224,imagenet,fp32,35758,0.7978957891464233,0.04282462224364281,0.7550711669027805,834,457
swin_base_patch4_window7_224,imagenet,fp32,16382,0.8566084504127502,0.005516677163541317,0.8510917732492089,372,370
swin_base_patch4_window7_224,imagenet,fp32,5420,0.8853188753128052,0.0009461564477533102,0.8843727188650519,122,123
swin_base_patch4_window7_224,imagenet,fp32,4016,0.9011364579200745,0.00046241676318459213,0.9006740411568899,91,18
swin_base_patch4_window7_224,imagenet,fp32,20739,0.9231995344161987,0.0013434367720037699,0.921856097644195,475,836
swin_base_patch4_window7_224,imagenet,fp32,13242,0.9017070531845093,0.019291061908006668,0.8824159912765026,302,304
swin_base_patch4_window7_224,imagenet,fp32,13068,0.8649580478668213,0.002525654621422291,0.862432393245399,298,299
swin_base_patch4_window7_224,imagenet,fp32,36082,0.9061527252197266,0.005653293337672949,0.9004994318820536,843,602
swin_base_patch4_window7_224,imagenet,fp32,5981,0.9091395735740662,0.0007651930209249258,0.9083743805531412,134,132
swin_base_patch4_window7_224,imagenet,fp32,17780,0.8978008031845093,0.0030774830374866724,0.8947233201470226,405,818
swin_base_patch4_window7_224,imagenet,fp32,8308,0.7731695771217346,0.08612539619207382,0.6870441809296608,187,193
swin_base_patch4_window7_224,imagenet,fp32,36744,0.8860976696014404,0.017602453008294106,0.8684952165931463,859,742
swin_base_patch4_window7_224,imagenet,fp32,21978,0.5817854404449463,0.03717205673456192,0.5446133837103844,508,810
swin_base_patch4_window7_224,imagenet,fp32,22068,0.8623051643371582,0.0034380494616925716,0.8588671148754656,510,536
swin_base_patch4_window7_224,imagenet,fp32,4138,0.8987688422203064,0.002384982304647565,0.8963838599156588,94,95
swin_base_patch4_window7_224,imagenet,fp32,7771,0.9262797236442566,0.005251483991742134,0.9210282396525145,174,261
swin_base_patch4_window7_224,imagenet,fp32,39987,0.9163067936897278,0.01285572536289692,0.9034510683268309,937,504
swin_base_patch4_window7_224,imagenet,fp32,31176,0.44134363532066345,0.43591779470443726,0.005425840616226196,725,899
swin_base_patch4_window7_224,imagenet,fp32,27887,0.8577291965484619,0.009153636172413826,0.8485755603760481,647,725
swin_base_patch4_window7_224,imagenet,fp32,16335,0.9255146980285645,0.0020681058522313833,0.9234465921763331,371,376
swin_base_patch4_window7_224,imagenet,fp32,26337,0.8968608975410461,0.020940683782100677,0.8759202137589455,610,841
swin_base_patch4_window7_224,imagenet,fp32,37620,0.9476596117019653,0.003799974452704191,0.9438596372492611,880,444
swin_base_patch4_window7_224,imagenet,fp32,20148,0.474197655916214,0.42322999238967896,0.050967663526535034,461,524
swin_base_patch4_window7_224,imagenet,fp32,28051,0.6373494267463684,0.15778979659080505,0.47955963015556335,651,859
swin_base_patch4_window7_224,imagenet,fp32,37451,0.6349884271621704,0.31277215480804443,0.322216272354126,876,435
swin_base_patch4_window7_224,imagenet,fp32,6470,0.9078906178474426,0.0005548826302401721,0.9073357352172025,144,132
swin_base_patch4_window7_224,imagenet,fp32,21432,0.9240570068359375,0.018425412476062775,0.9056315943598747,494,442
swin_base_patch4_window7_224,imagenet,fp32,8075,0.9165194034576416,0.001913251355290413,0.9146061521023512,181,188
swin_base_patch4_window7_224,imagenet,fp32,28535,0.8495601415634155,0.03984735161066055,0.809712789952755,663,442
swin_base_patch4_window7_224,imagenet,fp32,11460,0.9038183093070984,0.0030573357362300158,0.9007609735708684,260,718
swin_base_patch4_window7_224,imagenet,fp32,11856,0.6154937148094177,0.1631651222705841,0.4523285925388336,269,271
swin_base_patch4_window7_224,imagenet,fp32,2076,0.5202745199203491,0.34754034876823425,0.17273417115211487,46,40
swin_base_patch4_window7_224,imagenet,fp32,42368,0.9167497754096985,0.0009490576339885592,0.9158007177757099,993,996
swin_base_patch4_window7_224,imagenet,fp32,11282,0.37962406873703003,0.1879839152097702,0.19164015352725983,256,224
swin_base_patch4_window7_224,imagenet,fp32,6847,0.6180861592292786,0.181930810213089,0.4361553490161896,152,157
swin_base_patch4_window7_224,imagenet,fp32,15641,0.9241160750389099,0.0007316472474485636,0.9233844277914613,355,353
swin_base_patch4_window7_224,imagenet,fp32,38111,0.9487152099609375,0.0008773075533099473,0.9478379024076276,891,909
swin_base_patch4_window7_224,imagenet,fp32,19310,0.9203944802284241,0.02416272461414337,0.8962317556142807,442,494
